views,contacts,last_7_views,last_3_views,last_7_contacts,last_3_contacts,live_days,max_messages_events,messages_events,messages_users,avg_contacts_delta,max_contacts_delta,min_contacts_delta,mumur_advertid,AB_test_group,is_selling_3
2072,64,417,146,25,11,20,7,29,17,-0.67,3,-5,2753886774,0,0
44,0,44,44,0,0,1,3,27,22,0.0,2,-1,2541645352,0,0
161,4,161,50,4,1,8,1,1,1,-0.17,1,-1,140037117,1,0
264,2,85,84,0,1,15,1,5,5,0.0,0,0,940519063,1,0
716,7,397,134,4,1,15,1,3,3,0.0,3,-3,2611519219,1,0
221,11,221,221,11,12,2,2,7,6,-0.33,7,-9,85296016,1,1
292,2,292,292,2,3,4,5,8,4,0.0,2,-2,3810622571,1,0
314,21,314,314,21,21,3,2,15,12,0.0,8,-11,4228807856,0,1
103,6,103,103,6,7,1,1,1,1,0.0,6,-6,3582164238,1,1
80,0,80,10,0,0,8,1,2,2,0.0,0,0,2859592121,0,0
149,10,149,149,10,11,1,5,15,8,1.67,10,0,1272112602,1,1
92,0,92,27,0,0,8,0,0,0,0.0,0,0,131857861,0,0
168,11,168,168,11,11,3,1,2,2,-0.33,6,-7,1216982926,0,1
265,3,265,45,3,1,8,1,1,1,-0.17,1,-1,1461202747,0,1
646,15,228,102,3,2,15,3,7,5,0.0,0,0,1303385234,1,1
399,12,344,85,10,3,9,1,4,4,-0.33,1,-2,1956788388,0,1
613,13,613,323,13,11,8,3,16,12,0.5,4,-3,4175872942,1,1
82,0,82,27,0,1,8,1,1,1,0.0,0,0,889045177,1,0
224,8,224,40,8,4,8,1,6,6,0.0,1,-1,1682454389,1,0
893,11,170,24,0,1,21,14,42,25,0.5,3,-1,58862827,1,0
155,1,155,53,1,0,8,1,7,7,0.0,5,-5,2364865328,0,0
714,7,714,714,7,7,4,2,13,12,0.0,2,-1,1922149629,0,1
249,5,249,72,5,2,8,1,1,1,0.0,2,-2,3547140359,0,0
70,9,70,22,9,2,8,1,2,2,-0.5,2,-2,1319621430,0,0
3109,53,312,97,5,5,29,3,18,13,0.0,0,0,1853288058,1,1
1075,70,1075,900,70,62,5,2,15,14,0.0,0,0,115460730,0,1
241,5,241,241,5,5,1,2,6,5,0.83,5,0,2191571198,0,1
421,3,421,97,3,0,8,0,0,0,-0.17,0,-1,3608865361,0,1
342,4,342,103,4,3,8,1,5,5,0.0,1,-1,2018990209,1,1
489,13,69,20,0,1,21,2,5,4,0.0,0,0,3285893129,1,0
61,2,61,61,2,2,4,0,0,0,0.0,2,-2,3789188620,0,1
85,0,85,16,0,1,8,1,1,1,0.0,0,0,128021848,1,0
1654,40,326,176,13,8,34,2,28,26,-0.5,1,-4,190199503,0,1
145,3,145,28,3,0,8,1,1,1,0.0,0,0,162374361,0,1
1222,11,265,77,3,3,24,2,11,9,0.0,1,-1,2229646213,1,0
107,0,107,41,0,1,8,1,2,2,0.0,1,-1,1200010274,1,0
243,4,243,83,4,2,8,3,8,6,-0.33,1,-2,3521914319,1,0
422,6,198,66,3,1,10,3,17,13,0.0,0,0,4058886852,0,0
3746,67,167,99,4,4,40,3,50,42,0.0,0,0,4230042716,1,1
113,1,113,70,1,2,5,1,1,1,0.0,1,-1,1972513581,1,0
571,32,420,67,28,10,9,4,9,6,-0.67,0,-2,631293451,0,0
193,5,193,193,5,6,1,2,4,3,0.0,0,0,4017155529,1,1
88,1,88,14,1,0,8,0,0,0,0.0,0,0,1669208114,0,0
3406,51,669,200,7,3,37,8,60,46,-0.5,9,-5,832921844,1,0
103,5,101,8,5,1,8,2,8,7,0.0,4,-4,2933728847,1,0
1301,37,1301,456,37,11,8,3,52,44,0.0,0,0,2465080376,0,0
152,0,152,42,0,0,8,0,0,0,0.0,0,0,1667988715,0,1
122,2,122,31,2,2,6,0,0,0,0.0,1,-1,3238954899,1,1
320,1,320,79,1,1,8,2,3,2,0.0,0,0,231927332,1,0
1784,20,419,126,9,3,20,3,15,12,-0.17,2,-2,944830683,1,0
332,36,108,49,14,9,22,7,18,10,0.0,4,-3,2796359552,0,0
103,6,103,103,6,6,1,1,1,1,0.0,6,-6,550578312,0,1
364,13,364,38,13,6,8,2,10,9,-0.5,0,-3,3072095873,1,0
137,1,137,137,1,1,3,1,3,3,0.0,1,-1,2372101027,0,0
979,16,979,697,16,15,7,3,17,15,0.0,0,0,2997389872,1,0
8727,56,1053,359,15,13,33,4,62,47,0.0,0,0,4089877346,0,1
236,2,65,27,0,1,17,0,0,0,0.0,0,0,305833475,1,0
107,1,107,22,1,1,8,0,0,0,0.0,1,-1,1625752772,0,0
216,3,89,14,0,0,16,2,4,3,0.0,0,0,513767721,0,0
472,4,77,17,2,0,32,3,15,9,0.0,0,0,2685355279,0,0
61,2,61,61,2,2,4,0,0,0,0.0,2,-2,4009592786,0,1
29,0,29,4,0,0,8,1,2,2,0.0,0,0,2731094689,0,0
77,2,77,77,2,2,1,0,0,0,0.33,2,0,965309938,0,1
204,3,204,44,3,1,8,1,2,2,-0.17,1,-1,1273482384,0,0
1444,33,1043,429,18,4,17,3,26,21,-0.67,0,-4,1456608481,0,1
3275,167,165,43,26,7,36,3,96,77,0.0,1,-1,2273059087,0,0
377,8,377,376,8,8,4,1,1,1,-0.33,1,-2,3055018916,0,1
225,4,225,63,4,1,8,2,17,14,-0.5,1,-3,3274578143,0,0
392,9,392,68,9,6,8,1,4,4,0.0,2,-4,3568966281,0,0
985,59,985,333,59,22,8,6,31,20,-2.33,3,-8,1034675120,0,0
660,5,321,134,3,3,15,3,10,7,0.0,0,0,2202015417,0,0
644,28,129,89,5,5,30,3,18,13,0.0,0,0,1662327430,0,1
133,0,133,133,0,0,1,1,1,1,0.0,0,0,4259190902,0,1
1505,60,872,142,34,10,9,5,47,32,0.0,0,0,1349774410,1,1
208,3,208,208,3,3,1,1,4,4,-0.5,0,-3,702632103,0,0
718,23,718,718,23,23,2,3,28,20,0.0,0,0,4087943903,0,1
70,9,70,22,9,2,8,1,2,2,-0.5,2,-2,79148139,0,0
554,9,554,183,9,3,8,6,28,19,0.0,0,0,3911206822,1,0
3459,122,700,262,25,14,38,11,95,58,-0.67,6,-6,3181996748,1,0
2200,18,109,13,0,0,27,1,9,9,0.0,0,0,1283464168,0,1
1368,42,1368,1202,42,36,5,4,18,14,0.0,0,0,3684911992,0,1
665,17,665,665,17,17,4,1,10,10,0.0,4,-3,3325004106,0,1
2673,39,1202,528,20,8,24,3,26,18,-1.33,0,-8,1302891687,0,1
1031,8,522,122,5,1,14,3,11,9,-0.17,1,-1,727468134,0,0
1413,16,232,42,1,0,21,3,12,8,0.0,0,0,2646640355,0,0
74,0,31,6,0,0,15,1,1,1,0.0,0,0,3387458414,0,0
247,12,247,165,12,8,5,1,4,4,-0.67,2,-2,1234910685,0,0
332,2,112,33,2,1,13,1,2,2,-0.17,0,-1,1693165255,1,0
2040,20,252,87,6,5,27,2,14,12,0.0,0,0,2324534681,1,1
71,0,71,4,0,0,8,1,1,1,0.0,0,0,1381168474,0,0
153,2,153,62,2,1,8,0,0,0,-0.17,1,-1,190801050,0,0
555,22,406,259,17,13,10,4,12,6,-1.0,0,-5,3739882011,0,1
172,9,172,39,9,5,8,2,4,3,0.0,2,-3,238343679,1,0
82,0,82,27,0,0,8,1,1,1,0.0,0,0,3758022043,0,0
3527,60,143,26,3,1,24,3,39,28,-0.17,0,-1,4248291189,0,0
1032,37,1032,1032,37,37,2,2,24,23,-0.5,0,-3,3364896235,0,1
874,4,240,43,0,1,16,5,15,10,0.0,0,0,2352071099,1,0
256,8,256,31,8,4,8,3,6,3,0.0,1,-2,2114325523,1,0
335,2,335,300,2,2,5,1,6,6,0.0,2,-2,3221527106,0,1
75,2,75,14,2,0,8,0,0,0,0.0,0,0,434447953,0,0
3109,53,312,97,5,5,29,3,18,13,0.0,0,0,4275936439,1,1
3710,68,1749,934,33,25,10,6,92,64,0.0,0,0,3370971849,0,0
1039,31,1039,1039,31,31,3,3,10,7,0.0,12,-10,2735026615,0,1
263,17,93,70,10,10,17,2,10,7,0.0,4,-2,1675254553,1,1
205,1,205,52,1,0,8,2,3,2,-0.17,0,-1,2880420223,0,0
2581,33,525,193,20,14,38,2,19,17,0.0,0,0,3919060163,1,0
824,25,824,647,25,26,5,2,5,4,-1.17,4,-8,2232449875,1,1
2439,41,519,286,8,4,41,5,20,13,0.0,0,0,493202486,0,1
1031,55,1031,551,55,37,6,2,15,12,-1.17,0,-7,2546185436,0,1
667,6,667,667,6,6,3,2,7,6,0.0,4,-2,4230700009,0,1
13,0,13,13,0,0,1,0,0,0,0.0,0,0,1026436105,0,0
3543,39,208,36,5,2,24,2,43,41,-0.17,0,-1,4136166178,1,0
3653,75,2151,919,46,25,14,2,73,63,0.0,0,0,1128833182,0,0
222,8,222,110,8,3,8,1,2,2,0.0,2,-1,1645461105,0,0
107,4,107,33,4,1,8,0,0,0,0.0,1,-1,2805872328,0,0
312,10,312,99,10,6,8,2,9,8,-0.33,1,-2,4129667531,1,0
88,2,88,16,2,0,8,1,2,2,0.0,0,0,1440517658,0,1
656,10,656,148,10,4,8,1,4,4,0.0,2,-2,3497698970,1,0
3406,7,834,253,2,1,25,2,22,16,0.0,0,0,1804311579,0,0
121,4,32,4,2,1,16,4,6,3,0.0,2,-2,3556936414,1,0
198,2,198,68,2,0,8,2,6,5,0.0,0,0,2736263624,0,0
549,22,544,98,22,3,9,2,19,17,0.0,0,0,3276416588,0,0
525,12,525,194,12,8,8,3,8,5,-0.17,1,-3,1471451319,1,0
894,35,81,51,4,4,27,4,33,25,0.0,3,-3,3554502455,1,1
163,6,163,49,6,4,8,1,2,2,0.0,3,-3,1132141872,1,0
428,21,205,11,11,1,13,4,12,9,0.0,0,0,3013165190,1,1
874,16,471,167,10,6,15,1,7,7,0.0,2,-4,2893674397,0,1
1228,9,1228,325,9,4,8,3,9,7,0.0,1,-1,3494391783,1,0
1779,31,754,229,7,4,15,3,21,16,0.0,0,0,1619994538,0,0
247,8,153,33,2,2,9,2,7,4,0.0,1,-1,762225328,1,0
410,15,410,410,15,16,1,2,6,5,0.0,15,-15,2491065814,1,0
176,19,176,49,19,1,8,1,4,4,-0.83,0,-5,1814790927,1,0
428,6,165,42,2,2,15,1,1,1,0.0,1,-1,2500681584,0,0
85,0,85,16,0,1,8,1,1,1,0.0,0,0,3145630745,1,0
934,32,663,346,27,21,11,2,8,6,-0.5,4,-6,3109258521,0,1
103,0,103,23,0,0,8,0,0,0,0.0,0,0,2218810744,0,1
90,0,90,14,0,0,8,0,0,0,0.0,0,0,3975531052,0,0
325,1,243,114,1,1,11,1,1,1,0.0,0,0,581759038,1,0
2273,101,1423,229,61,13,11,4,47,35,0.0,0,0,1271239852,0,1
141,3,141,57,3,1,8,1,1,1,-0.33,1,-2,2754490974,1,0
399,1,399,101,1,0,8,1,4,4,0.0,0,0,259529870,0,0
874,4,240,43,0,1,16,5,15,10,0.0,0,0,3132862463,1,0
1470,19,1470,540,19,12,7,2,6,3,0.0,0,0,14013344,1,0
53,0,53,53,0,0,2,0,0,0,0.0,0,0,2624503688,0,0
1685,29,332,112,5,1,32,3,11,7,0.0,1,-1,4069942348,1,0
367,6,367,126,6,4,8,2,6,5,-0.17,2,-3,1377346381,1,0
139,2,139,29,2,0,8,1,3,3,0.0,0,0,3307441301,0,0
74,6,74,63,6,6,5,1,3,3,0.0,6,-6,3969467159,0,0
35,1,35,8,1,2,8,1,2,2,0.17,1,0,1629178167,1,0
278,10,278,278,10,11,3,1,6,6,-0.5,3,-6,2649373381,1,1
671,7,671,671,7,8,2,2,5,4,-1.17,0,-7,478735494,1,1
399,12,344,85,10,4,9,1,4,4,-0.33,1,-2,2307172864,1,1
528,21,527,122,21,6,8,2,12,10,-0.17,3,-3,2232699517,0,0
77,7,77,19,7,4,8,1,3,3,-0.33,3,-2,2401917154,0,0
42,3,42,42,3,4,1,1,1,1,0.5,3,0,1222158906,1,1
390,5,390,115,5,2,8,3,16,14,-0.5,1,-2,1744872264,0,0
577,25,167,37,6,3,16,9,25,13,0.0,0,0,1673190413,1,0
656,10,656,148,10,4,8,1,4,4,0.0,2,-2,3646931225,1,0
918,46,918,685,46,40,6,2,18,17,0.0,0,0,429975696,0,1
131,0,131,69,0,1,8,2,5,4,0.0,0,0,854080612,1,0
302,8,302,302,8,8,2,2,8,7,-0.83,0,-5,1097320275,0,1
709,6,709,228,6,5,8,1,6,6,-0.17,3,-4,3434883971,0,0
579,32,109,38,5,0,31,5,16,11,0.0,5,-5,3893821499,0,0
667,6,667,667,6,7,3,2,7,6,0.0,4,-2,1989764668,1,1
297,3,297,297,3,3,2,2,5,4,0.0,0,0,3449886191,0,1
134,2,81,6,1,1,9,2,4,3,0.0,1,-1,3546267239,1,0
82,0,78,20,0,0,8,3,25,21,0.0,2,-2,3730358712,0,0
86,4,86,34,4,0,8,1,2,2,0.0,0,0,385751768,0,0
210,12,210,210,12,12,1,1,5,5,0.0,12,-12,2519559517,0,1
593,17,359,200,13,8,12,1,5,5,0.0,0,0,2092241387,0,0
893,11,170,24,0,0,21,14,42,25,0.5,3,-1,1755419456,0,0
581,18,581,181,18,9,8,2,10,8,0.0,0,0,3352634698,1,1
13,0,13,13,0,1,1,0,0,0,0.0,0,0,1739233923,1,0
353,2,353,86,2,1,8,4,5,2,-0.33,0,-2,2104626083,1,0
373,3,373,119,3,1,7,0,0,0,-0.17,1,-1,3533692243,0,0
928,11,532,223,9,7,12,1,3,3,0.0,0,0,3157818412,0,1
2586,36,727,135,11,2,21,4,37,31,0.0,2,-2,3533937712,0,0
571,4,571,190,4,0,8,1,2,2,-0.5,0,-3,3860313424,0,0
443,1,235,73,1,0,16,1,2,2,-0.17,0,-1,2260237775,0,0
549,22,544,98,22,3,9,2,19,17,0.0,0,0,2316049023,0,0
1325,17,1325,477,17,5,8,2,7,6,-0.33,0,-2,2792645555,0,0
320,1,320,79,1,0,8,2,3,2,0.0,0,0,1601190784,0,0
266,2,266,85,2,1,8,1,2,2,0.0,1,-1,2189152149,0,0
441,5,441,125,5,5,8,1,5,5,0.0,1,-1,293118319,1,0
1173,77,1166,348,77,17,8,4,23,13,-0.33,0,-2,2707677953,1,0
571,4,571,190,4,0,8,1,2,2,-0.5,0,-3,1561563604,0,0
293,15,194,48,11,6,9,3,9,6,-0.83,1,-3,2827748870,1,0
139,0,139,34,0,1,8,0,0,0,0.0,0,0,1875199588,1,0
112,0,112,38,0,0,8,1,2,2,0.0,0,0,173300582,0,0
1759,16,370,98,1,0,31,2,14,12,0.0,0,0,3337691001,0,1
222,8,222,110,8,4,8,1,2,2,0.0,2,-1,830048901,1,0
208,3,208,208,3,4,1,1,4,4,-0.5,0,-3,1501199319,1,0
69,1,69,29,1,1,8,3,4,2,0.0,1,-1,1160210012,0,0
281,2,281,146,2,0,5,0,0,0,0.0,2,-2,2472232971,0,0
291,6,143,42,6,5,9,2,2,1,0.0,4,-4,1303687123,0,0
74,0,31,6,0,1,15,1,1,1,0.0,0,0,1388916134,1,0
990,24,449,135,15,6,16,5,23,17,0.0,0,0,1087335766,1,0
697,29,92,41,3,2,33,2,11,10,-0.67,0,-3,662583689,0,0
1007,14,197,55,3,3,37,1,4,4,0.0,0,0,398890308,0,0
88,0,88,88,0,0,2,3,9,6,0.0,0,0,1643163948,0,0
684,13,684,508,13,10,5,2,13,12,-0.17,4,-4,826529809,0,1
10,0,10,10,0,1,4,1,1,1,0.0,0,0,3556231106,1,0
142,7,142,97,7,6,5,2,4,3,-0.17,1,-3,913520114,0,1
4391,35,265,88,4,3,34,5,43,31,0.0,0,0,1886057573,1,0
1123,28,244,77,12,7,32,4,41,31,0.0,0,0,446003514,1,0
202,6,202,202,6,6,3,2,3,2,-0.17,3,-4,699114957,0,1
2052,28,2052,1524,28,19,6,3,21,16,-0.67,0,-4,2159677077,1,0
159,3,78,7,2,1,17,1,3,3,0.0,0,0,1524059768,1,1
337,28,322,129,27,14,4,2,7,5,-0.5,7,-10,2305330928,1,1
167,3,167,44,3,3,8,1,1,1,0.17,1,-1,394041587,1,0
855,16,855,761,16,15,5,5,21,14,-0.67,1,-5,3956775911,1,0
129,1,89,12,1,0,10,0,0,0,0.0,1,-1,1000455427,0,0
788,1,788,168,1,1,8,6,8,3,-0.17,0,-1,4086543770,1,1
2044,80,963,515,23,16,17,5,111,79,0.0,0,0,950206050,0,0
1164,18,88,38,1,1,32,1,8,8,0.0,0,0,3249107127,1,0
775,41,383,97,18,5,16,2,30,24,0.0,0,0,1925313614,0,1
503,4,86,31,0,1,36,1,5,5,0.0,0,0,2377378928,1,0
720,6,180,66,2,3,30,1,6,6,0.0,2,-2,2898731226,1,0
1123,28,244,77,12,6,32,4,41,31,0.0,0,0,3636887055,0,0
651,1,121,34,0,1,26,3,13,10,0.0,0,0,1603748284,1,0
2181,39,544,190,7,2,23,3,34,20,0.0,0,0,819867995,1,0
40,8,40,9,8,0,8,2,4,3,0.0,5,-4,137621654,0,0
86,4,86,34,4,1,8,1,2,2,0.0,0,0,4125675855,1,0
582,14,582,121,14,6,8,2,3,2,0.0,4,-2,1827572185,0,0
555,3,271,61,0,0,15,0,0,0,0.0,0,0,369840690,0,0
637,36,108,108,27,27,18,2,8,7,0.0,1,-1,3613533515,0,0
72,0,19,7,0,1,15,1,1,1,0.0,0,0,2202962121,1,0
390,10,305,171,8,8,10,3,8,6,0.0,0,0,965287483,1,1
334,9,334,334,9,10,2,5,11,7,0.0,8,-7,2041400470,1,1
923,11,923,625,11,9,5,3,18,14,0.0,0,0,2961936643,1,0
1516,51,695,578,18,13,18,3,11,9,0.0,0,0,3343125127,0,1
1779,31,754,229,7,5,15,3,21,16,0.0,0,0,3629412213,1,0
243,5,243,243,5,6,2,3,13,8,-0.17,0,-1,1064123013,1,1
611,5,323,86,2,1,16,2,7,5,0.0,2,-2,1304759248,1,0
161,4,161,50,4,0,8,1,1,1,-0.17,1,-1,3560471092,0,0
2153,38,2151,1435,38,23,6,2,25,23,-0.83,0,-4,1974828524,0,1
107,12,107,27,12,2,8,2,4,3,-0.33,0,-2,1532162903,0,1
122,2,122,31,2,2,6,0,0,0,0.0,1,-1,3207187378,1,1
1083,17,1083,1083,17,17,4,2,13,9,0.0,0,0,227405260,0,1
188,6,188,52,6,2,8,2,2,1,-0.17,0,-1,1506853126,1,0
370,53,370,370,53,54,1,3,18,14,8.83,53,0,4284491507,1,1
785,4,305,103,3,0,16,2,3,2,0.0,2,-2,4052562700,0,0
1140,13,259,126,1,2,37,3,11,9,0.0,1,-1,822070059,1,1
486,21,150,36,5,2,21,3,25,16,-0.17,0,-1,2883410617,0,0
107,0,107,32,0,1,8,0,0,0,0.0,0,0,3571682249,1,0
230,14,216,144,14,10,9,2,7,5,0.0,5,-3,1031199589,0,1
139,0,139,34,0,1,8,0,0,0,0.0,0,0,2842809775,1,0
2040,20,252,87,6,4,27,2,14,12,0.0,0,0,3273769292,0,1
1075,70,1075,900,70,63,5,2,15,14,0.0,0,0,535937377,1,1
1580,27,806,236,18,12,10,5,76,62,-0.5,1,-3,4186574772,0,0
83,4,83,22,4,0,8,0,0,0,0.0,0,0,838569709,0,0
4455,122,1412,552,51,29,31,8,287,191,0.33,28,-21,3303732781,0,0
3672,89,760,483,25,17,29,6,68,50,0.0,0,0,3888156285,0,1
1451,28,580,380,13,7,28,2,25,24,-0.17,2,-3,2556619753,0,1
564,22,202,71,15,9,22,4,18,9,0.0,0,0,1498060211,0,0
26,6,26,26,6,7,2,1,2,2,0.0,2,-4,1465498148,1,1
141,6,141,45,6,1,8,1,1,1,-0.67,1,-4,2156241157,0,0
135,10,135,135,10,11,1,2,5,4,0.0,10,-10,2099254861,1,0
423,1,423,136,1,1,8,1,1,1,0.0,0,0,4162594861,1,0
217,5,105,25,3,3,12,1,2,2,0.0,2,-2,1922386795,1,0
2072,64,417,146,25,11,20,7,29,17,-0.67,3,-5,2938788735,0,0
50,3,50,22,3,1,8,1,2,2,0.0,2,-2,2536916159,0,0
1203,3,437,95,1,1,11,1,4,4,0.0,0,0,2266112387,1,1
1032,37,1032,1032,37,38,2,2,24,23,-0.5,0,-3,3358157439,1,1
378,17,378,161,17,8,6,6,12,7,-0.33,6,-6,4293703278,0,0
103,0,103,23,0,0,8,0,0,0,0.0,0,0,3495334979,0,1
957,18,957,294,18,7,8,2,6,5,0.0,0,0,1772069234,1,0
284,9,284,135,9,7,8,1,1,1,-0.17,3,-3,741936423,1,0
437,29,437,125,29,12,7,4,32,17,-0.17,5,-4,4163124706,0,1
57,0,57,5,0,1,8,1,1,1,0.0,0,0,2581459488,1,0
131,0,131,69,0,0,8,2,5,4,0.0,0,0,2522567076,0,0
134,2,81,6,1,0,9,2,4,3,0.0,1,-1,4059167144,0,0
226,3,226,70,3,2,8,1,2,2,0.0,1,-1,1158997394,1,0
682,6,682,253,6,5,8,2,4,3,-0.17,2,-3,2595125210,1,0
1150,17,191,74,0,1,41,2,13,11,0.0,0,0,1435318230,1,1
69,1,69,29,1,1,8,3,4,2,0.0,1,-1,1716254432,0,0
168,4,167,46,4,4,8,2,2,1,0.0,1,-2,488380783,1,0
126,4,126,126,4,5,4,0,0,0,0.0,4,-4,2262295437,1,1
503,5,120,52,3,4,32,3,10,8,0.0,3,-3,4009755658,1,0
431,3,431,143,3,1,8,1,2,2,-0.17,0,-1,2598968540,0,0
419,5,419,315,5,6,5,1,2,2,0.0,3,-2,2838251660,1,0
69,1,69,29,1,2,8,3,4,2,0.0,1,-1,4150230016,1,0
175,1,175,43,1,1,8,1,2,2,0.0,0,0,1930597104,1,0
574,32,574,574,32,33,3,11,21,9,0.0,0,0,2079023782,1,1
166,1,166,54,1,0,7,0,0,0,0.0,0,0,3950207360,0,0
1685,29,332,112,5,1,32,3,11,7,0.0,1,-1,3942342959,1,0
1304,9,477,151,3,2,16,1,8,8,-0.17,1,-1,2369961791,1,0
66,4,66,4,4,2,8,0,0,0,0.17,2,-2,1332451763,1,0
175,1,175,53,1,0,8,1,2,2,0.0,1,-1,4292604789,0,0
69,1,69,11,1,0,8,1,2,2,-0.17,0,-1,2194786677,0,0
595,14,144,36,3,2,38,1,6,6,0.0,1,-1,3213480380,1,1
188,10,188,188,10,10,1,2,5,4,0.0,0,0,576275252,0,1
273,5,273,218,5,6,5,2,6,4,0.17,4,-3,2837499423,1,0
568,5,143,64,1,1,32,1,2,2,0.0,1,-1,3113994044,0,0
56,3,56,10,3,3,7,0,0,0,0.0,2,-1,1043402818,0,1
377,8,377,376,8,8,4,1,1,1,-0.33,1,-2,3213877847,0,1
499,0,496,199,0,0,8,3,23,16,0.0,1,-1,1593909896,0,0
646,41,202,47,17,4,23,4,27,20,0.0,0,0,1055686190,1,0
130,2,130,38,2,0,8,0,0,0,-0.33,0,-2,1298748595,0,0
105,2,105,51,2,3,8,0,0,0,0.0,1,-1,3022200951,1,0
1024,34,273,56,15,10,19,3,18,14,0.0,10,-10,1507488562,0,0
1221,6,691,115,6,2,9,1,6,6,-0.17,2,-2,3152111569,0,0
1304,9,477,151,3,2,16,1,8,8,-0.17,1,-1,3442606045,1,0
103,0,103,23,0,1,8,0,0,0,0.0,0,0,2642618954,1,1
34,0,34,6,0,1,8,1,2,2,0.0,0,0,368248098,1,0
671,7,671,671,7,8,2,2,5,4,-1.17,0,-7,2111688150,1,1
909,23,909,341,23,6,8,0,0,0,-0.83,3,-4,1217690591,0,0
1222,11,265,77,3,3,24,2,11,9,0.0,1,-1,330873240,1,0
152,0,89,32,0,0,11,0,0,0,0.0,0,0,2270601559,0,0
466,3,91,10,1,0,14,5,25,17,-0.83,1,-4,1146846049,0,0
390,2,390,139,2,1,8,0,0,0,0.0,1,-1,1320871224,0,0
2181,39,544,190,7,2,23,3,34,20,0.0,0,0,3716272563,1,0
714,7,714,714,7,8,4,2,13,12,0.0,2,-1,1192945835,1,1
113,1,113,70,1,2,5,1,1,1,0.0,1,-1,3091935247,1,0
422,9,203,40,6,1,15,3,12,10,0.0,0,0,3154650133,1,0
976,8,65,20,2,0,24,1,8,8,-0.33,0,-2,1477683297,0,0
132,12,132,132,12,12,2,1,2,2,0.0,12,-12,8202057,0,1
610,19,455,150,10,4,10,2,10,8,-0.67,3,-4,2983563114,0,0
111,6,111,30,6,1,8,8,15,6,-0.83,0,-5,2250507325,1,1
606,16,606,111,16,9,8,2,14,13,0.0,1,-1,2671692089,1,0
554,37,400,294,21,16,11,3,6,3,-1.0,2,-8,3998928294,1,1
1124,36,364,76,23,6,18,4,31,21,-1.5,6,-6,1811366810,0,0
146,0,146,56,0,0,8,1,4,4,0.0,0,0,4120428294,0,0
155,3,155,155,3,4,4,2,11,10,-0.5,0,-3,3162037138,1,0
36,0,36,14,0,0,8,3,4,2,0.0,0,0,997454154,0,1
351,5,351,96,5,0,8,1,5,5,-0.17,0,-1,3001659385,0,0
291,11,291,291,11,11,4,2,7,6,0.33,7,-6,3852492250,0,1
2023,17,256,79,6,1,23,2,13,12,0.0,0,0,1269439831,1,0
892,41,892,892,41,42,3,3,10,7,0.0,0,0,4076346659,1,1
646,15,228,102,3,1,15,3,7,5,0.0,0,0,4191336211,0,1
83,3,83,83,3,3,3,1,2,2,0.0,1,-2,1116688406,0,0
121,1,121,37,1,0,8,1,2,2,0.0,1,-1,77838782,0,0
116,1,75,24,1,0,10,0,0,0,0.0,0,0,61778368,0,0
1674,29,512,141,17,2,15,3,25,20,0.0,0,0,618375055,0,0
148,28,148,75,28,26,6,3,19,13,0.0,8,-10,1494783914,1,1
107,1,107,107,1,1,3,0,0,0,0.0,1,-1,485469607,0,1
158,6,158,158,6,6,2,2,4,3,0.0,6,-6,3729621518,0,1
77,2,77,77,2,2,1,0,0,0,0.33,2,0,1437817389,0,1
535,2,535,347,2,2,5,1,2,2,0.0,0,0,2937843585,0,0
2439,41,519,286,8,5,41,5,20,13,0.0,0,0,1453230606,1,1
598,12,598,200,12,5,8,3,13,9,0.0,0,0,3267178658,0,1
139,2,139,29,2,0,8,1,3,3,0.0,0,0,3738172795,0,0
155,7,155,155,7,7,1,2,6,5,0.0,7,-7,823808167,0,1
1732,29,530,204,20,7,22,4,23,13,-0.17,0,-1,554763426,0,0
440,5,440,134,5,2,8,1,4,4,-0.33,2,-2,2467406519,1,0
66,4,66,4,4,1,8,0,0,0,0.17,2,-2,1664009848,0,0
2273,101,1423,229,61,14,11,4,47,35,0.0,0,0,2472961419,1,1
126,4,126,126,4,5,4,0,0,0,0.0,4,-4,3880142705,1,1
492,6,492,158,6,3,8,8,17,9,0.0,0,0,3027095713,0,1
1369,12,1369,398,12,3,8,5,22,15,0.0,0,0,2419536455,1,0
57,3,57,57,3,4,1,1,1,1,0.5,3,0,2492151707,1,0
665,17,665,665,17,18,4,1,10,10,0.0,4,-3,1801080332,1,1
47,5,47,6,5,1,8,0,0,0,0.0,5,-5,1439204693,1,1
241,5,241,241,5,5,1,2,6,5,0.83,5,0,1651207281,0,1
825,6,619,366,5,1,10,4,27,19,0.0,0,0,1661644136,1,1
904,7,904,904,7,8,4,5,14,9,0.0,0,0,2042885090,1,0
2139,88,1328,222,66,13,9,5,50,29,0.0,0,0,3755048831,1,1
2590,42,446,172,12,8,37,5,30,20,0.0,0,0,3924225839,1,1
217,5,105,25,3,3,12,1,2,2,0.0,2,-2,2640428641,1,0
2094,22,574,199,5,1,21,8,62,37,0.0,1,-1,1005843001,0,0
149,10,149,149,10,10,1,5,15,8,1.67,10,0,3394065053,0,1
257,6,257,83,6,3,7,3,9,6,-0.17,1,-2,2386148106,0,0
625,20,118,31,1,1,31,3,21,17,0.0,0,0,675719210,1,0
304,4,32,19,1,0,37,2,4,3,0.0,1,-1,1592489092,0,0
360,6,360,102,6,3,7,1,9,9,-0.33,2,-2,2610941634,1,0
